v8-version,10,1,124,8,-node.13,0
v8-platform,macos,macos
shared-library,/Users/bhouston/.nvm/versions/node/v18.0.0/bin/node,0x100b84000,0x101e5d46c,12058624
shared-library,/usr/lib/system/libsystem_secinit.dylib,0x19f083d90,0x19f085388,325779456
shared-library,/usr/lib/system/libsystem_kernel.dylib,0x193a3e980,0x193a6fe9c,325779456
shared-library,/usr/lib/system/libsystem_platform.dylib,0x193aa9340,0x193aaf2e4,325779456
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x193a77ae4,0x193a828d0,325779456
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x199ee36b0,0x199ee92bc,325779456
shared-library,/usr/lib/system/libsystem_trace.dylib,0x1938224a0,0x193837c10,325779456
shared-library,/usr/lib/system/libunwind.dylib,0x19f061b44,0x19f0673c0,325779456
shared-library,/usr/lib/system/libxpc.dylib,0x1937df29c,0x193815928,325779456
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x196c3f68c,0x196cf2370,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x1a5744fc0,0x1a5744fc0,325779456
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x19acf3e80,0x19acf4ad8,325779456
shared-library,/usr/lib/libenergytrace.dylib,0x1986ad6a4,0x1986add28,325779456
shared-library,/usr/lib/libbsm.0.dylib,0x19e731950,0x19e73fd58,325779456
shared-library,/usr/lib/libz.1.dylib,0x19efdf770,0x19efeac10,325779456
shared-library,/usr/lib/system/libkxld.dylib,0x19f03276c,0x19f04aa74,325779456
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x1982d49bc,0x198546ee8,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x19b7ddde4,0x19b7e7de0,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x1968c0038,0x1969afdd0,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x19ad37e6c,0x19adb81b8,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x19ed42c58,0x19ed6ce08,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x19f2628c4,0x19f2c3fa0,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x199e660c0,0x199ec92d0,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x193fb66d8,0x194186860,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x19f8d9a5c,0x19f920ab0,325779456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x19b7ec2cc,0x19b808ee8,325779456
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x19625814c,0x196553ea0,325779456
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x1946d274c,0x19474c6e0,325779456
shared-library,/usr/lib/libapple_nghttp2.dylib,0x19f3013e4,0x19f310760,325779456
shared-library,/usr/lib/libcompression.dylib,0x19f333700,0x19f387b40,325779456
shared-library,/usr/lib/libnetwork.dylib,0x1982d2fc0,0x1982d2fc0,325779456
shared-library,/usr/lib/libsqlite3.dylib,0x199aeb930,0x199c9d610,325779456
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x194a09210,0x195115ec4,325779456
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x199eec768,0x19aa80dec,325779456
shared-library,/usr/lib/libCoreEntitlements.dylib,0x21ac594e8,0x21ac5f210,325779456
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x207b62fe4,0x207b80ca0,325779456
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x199ad1314,0x199ae3460,325779456
shared-library,/usr/lib/libMobileGestalt.dylib,0x1986b0240,0x1986f939c,325779456
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x19ed1e640,0x19ed29be4,325779456
shared-library,/usr/lib/libcoretls.dylib,0x19e71a39c,0x19e72c468,325779456
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x19f948e04,0x19f949c00,325779456
shared-library,/usr/lib/libpam.2.dylib,0x19f32def8,0x19f330ff0,325779456
shared-library,/usr/lib/libxar.1.dylib,0x19f9af57c,0x19f9bb778,325779456
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x19b81c8dc,0x19b84fb00,325779456
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x19add0400,0x19add6d80,325779456
shared-library,/usr/lib/libarchive.2.dylib,0x19f1dad8c,0x19f24c480,325779456
shared-library,/usr/lib/libxml2.2.dylib,0x19b8663a4,0x19b92e94c,325779456
shared-library,/usr/lib/liblangid.dylib,0x19dc411e4,0x19dc41d20,325779456
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x1a36af524,0x1a37d5ca0,325779456
shared-library,/usr/lib/swift/libswiftCore.dylib,0x1a1789660,0x1a1be0e88,325779456
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1b4f477cc,0x1b4f4ccc8,325779456
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1b2e4afac,0x1b2e4f0d8,325779456
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x1a6c61ce4,0x1a6c728d0,325779456
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1b4f67d44,0x1b4f67fb0,325779456
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x1a9068370,0x1a9069f30,325779456
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1b4f5ba1c,0x1b4f649b8,325779456
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x21bad3f7c,0x21bb1c080,325779456
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x21bc25dc0,0x21bcbdb40,325779456
shared-library,/usr/lib/swift/libswiftos.dylib,0x1a906ca24,0x1a90808f0,325779456
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x19dc3c9c4,0x19dc3f4e0,325779456
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x19e40e9f4,0x19e419200,325779456
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x19ccecc64,0x19ccfb448,325779456
shared-library,/usr/lib/libpcap.A.dylib,0x19f0a0c60,0x19f0c17f0,325779456
shared-library,/usr/lib/libdns_services.dylib,0x199ed9818,0x199ee00f8,325779456
shared-library,/usr/lib/liblzma.5.dylib,0x19f92f670,0x19f941770,325779456
shared-library,/usr/lib/libbz2.1.0.dylib,0x19ed2ecec,0x19ed39fa0,325779456
shared-library,/usr/lib/libiconv.2.dylib,0x19f0d65c0,0x19f0eb970,325779456
shared-library,/usr/lib/libcharset.1.dylib,0x19f029948,0x19f029e38,325779456
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x21bb715fc,0x21bc07e30,325779456
shared-library,/usr/lib/libheimdal-asn1.dylib,0x19fd799dc,0x19fd82b40,325779456
shared-library,/usr/lib/libCheckFix.dylib,0x19e70c828,0x19e716d4c,325779456
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x19872cbf4,0x1987439b8,325779456
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x19dc43388,0x19dd144c8,325779456
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x19acf6940,0x19ad29758,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1a59f1000,0x1a59f1000,325779456
shared-library,/usr/lib/libmecab.dylib,0x19e742fa4,0x19e791cd0,325779456
shared-library,/usr/lib/libCRFSuite.dylib,0x19475c588,0x194789bb8,325779456
shared-library,/usr/lib/libgermantok.dylib,0x19e7a02a0,0x19e7a1d40,325779456
shared-library,/usr/lib/libThaiTokenizer.dylib,0x19f2d9d08,0x19f2dad50,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x19add9660,0x19b0f7068,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1a571c000,0x1a571c000,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x19f9f5038,0x19fa6b110,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x19e30f600,0x19e3f5034,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x194368390,0x19461cb88,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x19f40499c,0x19f8cfbb0,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x19e7a30ec,0x19e7b4c40,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x19f3192f8,0x19f32a964,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x19f3fff7c,0x19f403190,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x19dd3c3d0,0x19e2dded0,325779456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x19466ac38,0x1946cbc70,325779456
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x206ed30dc,0x2071387f0,325779456
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x19b7bfaf0,0x19b7d5450,325779456
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x19b7b04d4,0x19b7b72b0,325779456
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x19f94ae80,0x19f99659c,325779456
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x19e646158,0x19e68b1d8,325779456
shared-library,/usr/lib/libutil.dylib,0x19f9be078,0x19f9c0660,325779456
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x205fc8530,0x2060607b8,325779456
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x196c024a8,0x196c30ff0,325779456
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x19b8187fc,0x19b81a750,325779456
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x1fd09d860,0x1fd0a5bb0,325779456
shared-library,/usr/lib/libmis.dylib,0x1b4f26b34,0x1b4f337c8,325779456
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1c2d2b9e8,0x1c2d2de08,325779456
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1dd1073f4,0x1dd108788,325779456
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x19acc7bc4,0x19acea570,325779456
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x19f2dc1a0,0x19f2fcab8,325779456
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x195441c2c,0x195582ea8,325779456
shared-library,/usr/lib/libxslt.1.dylib,0x19f9c23c8,0x19f9e3b7c,325779456
shared-library,/usr/lib/libcmph.dylib,0x19f1c885c,0x19f1d7bf0,325779456
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x19e3fbf74,0x19e40aa40,325779456
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x19dd36404,0x19dd39b38,325779456
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x194622f50,0x19465fed0,325779456
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x19e6d8ac8,0x19e6f10a0,325779456
shared-library,/usr/lib/libTLE.dylib,0x21adf825c,0x21adfd6b8,325779456
shared-library-end
profiler,begin,1000
tick,0x193a3ed6c,1209,0,0x0,6
tick,0x1017d9334,2500,0,0x0,6
new,CodeRange,0x105a90000,0
new,MemoryChunk,0x31a5fa780000,262144
new,MemoryChunk,0x38e49a140000,262144
new,MemoryChunk,0x4d345f00000,262144
new,MemoryChunk,0x26a7dcb80000,262144
new,MemoryChunk,0x308e8ec0000,262144
heap-capacity,1030944
heap-available,4346115648
new,MemoryChunk,0x193887440000,262144
new,MemoryChunk,0xde571a40000,262144
new,MemoryChunk,0x27e982c40000,262144
new,MemoryChunk,0x318303800000,262144
tick,0x193aabba0,3709,0,0x0,6
new,MemoryChunk,0x230a04680000,262144
new,MemoryChunk,0x1629a6f80000,262144
new,MemoryChunk,0x359ee9540000,262144
new,MemoryChunk,0x16dd6b300000,262144
new,MemoryChunk,0xce1c640000,262144
new,MemoryChunk,0x105ac0000,262144
new,MemoryChunk,0x20fd77d40000,262144
code-creation,Builtin,2,4750,0x1015494e0,828,DeoptimizationEntry_Eager
code-creation,Builtin,2,4750,0x101549820,828,DeoptimizationEntry_Soft
code-creation,Builtin,2,4750,0x101549b60,828,DeoptimizationEntry_Lazy
code-creation,Builtin,2,4750,0x101549ea0,980,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,4750,0x10154a280,352,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,4750,0x10154a400,692,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,4792,0x10154a6c0,256,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,4792,0x10154a7e0,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,4792,0x10154a900,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,4792,0x10154a9c0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,4792,0x10154aa20,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4792,0x10154aba0,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4792,0x10154ad60,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,4792,0x10154af40,232,CallBoundFunction
code-creation,Builtin,2,4792,0x10154b040,816,CallWrappedFunction
code-creation,Builtin,2,4792,0x10154b380,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4834,0x10154b460,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4834,0x10154b540,192,Call_ReceiverIsAny
code-creation,Builtin,2,4834,0x10154b620,848,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4834,0x10154b980,844,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,4834,0x10154bce0,996,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4834,0x10154c0e0,992,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,4834,0x10154c4e0,996,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,4834,0x10154c8e0,992,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,4875,0x10154cce0,820,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,4875,0x10154d020,820,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,4875,0x10154d360,820,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,4875,0x10154d6a0,780,CallProxy
code-creation,Builtin,2,4875,0x10154d9c0,156,CallVarargs
code-creation,Builtin,2,4875,0x10154da60,1148,CallWithSpread
code-creation,Builtin,2,4875,0x10154dee0,1928,CallWithSpread_Baseline
code-creation,Builtin,2,4875,0x10154e680,1984,CallWithSpread_WithFeedback
code-creation,Builtin,2,4875,0x10154ee60,1160,CallWithArrayLike
code-creation,Builtin,2,4875,0x10154f300,1960,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,4875,0x10154fac0,184,CallForwardVarargs
code-creation,Builtin,2,4917,0x10154fb80,184,CallFunctionForwardVarargs
code-creation,Builtin,2,4917,0x10154fc40,156,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,4917,0x10154fce0,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,4917,0x10154fde0,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,4917,0x10154ff40,24,ConstructFunction
code-creation,Builtin,2,4917,0x10154ff60,236,ConstructBoundFunction
code-creation,Builtin,2,4917,0x101550060,44,ConstructedNonConstructable
code-creation,Builtin,2,4917,0x1015500a0,88,Construct
code-creation,Builtin,2,4917,0x101550100,156,ConstructVarargs
code-creation,Builtin,2,4917,0x1015501a0,1176,ConstructWithSpread
code-creation,Builtin,2,4917,0x101550640,1932,ConstructWithSpread_Baseline
code-creation,Builtin,2,4959,0x101550de0,1912,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,4959,0x101551560,1288,ConstructWithArrayLike
code-creation,Builtin,2,4959,0x101551a80,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,4959,0x101552280,236,ConstructForwardVarargs
code-creation,Builtin,2,4959,0x101552380,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,4959,0x101552480,732,Construct_Baseline
code-creation,Builtin,2,4959,0x101552760,736,Construct_WithFeedback
code-creation,Builtin,2,5000,0x101552a60,564,JSConstructStubGeneric
code-creation,Builtin,2,5000,0x101552ca0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,5000,0x101552e80,688,FastNewObject
code-creation,Builtin,2,5000,0x101553140,332,FastNewClosure
code-creation,Builtin,2,5000,0x1015532a0,764,ConstructProxy
code-creation,Builtin,2,5000,0x1015535a0,264,JSEntry
code-creation,Builtin,2,5000,0x1015536c0,264,JSConstructEntry
code-creation,Builtin,2,5000,0x1015537e0,264,JSRunMicrotasksEntry
code-creation,Builtin,2,5042,0x101553900,188,JSEntryTrampoline
code-creation,Builtin,2,5042,0x1015539c0,188,JSConstructEntryTrampoline
code-creation,Builtin,2,5042,0x101553a80,380,ResumeGeneratorTrampoline
code-creation,Builtin,2,5042,0x101553c00,1208,StringCodePointAt
code-creation,Builtin,2,5042,0x1015540c0,1700,StringFromCodePointAt
code-creation,Builtin,2,5042,0x101554780,576,StringEqual
code-creation,Builtin,2,5042,0x1015549e0,320,StringGreaterThan
code-creation,Builtin,2,5042,0x101554b40,320,StringGreaterThanOrEqual
code-creation,Builtin,2,5042,0x101554ca0,320,StringLessThan
code-creation,Builtin,2,5084,0x101554e00,320,StringLessThanOrEqual
code-creation,Builtin,2,5084,0x101554f60,2724,StringSubstring
code-creation,Builtin,2,5084,0x101555a20,116,OrderedHashTableHealIndex
code-creation,Builtin,2,5084,0x101555aa0,1248,InterpreterEntryTrampoline
code-creation,Builtin,2,5084,0x101555fa0,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,5084,0x101556020,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,5084,0x1015560c0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,5084,0x101556160,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,5125,0x101556200,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,5125,0x1015562a0,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,5125,0x101556340,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,5125,0x1015563a0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,5125,0x101556480,80,InterpreterOnStackReplacement
code-creation,Builtin,2,5125,0x1015564e0,592,BaselineOutOfLinePrologue
code-creation,Builtin,2,5125,0x101556740,76,BaselineOnStackReplacement
code-creation,Builtin,2,5125,0x1015567a0,104,BaselineLeaveFrame
code-creation,Builtin,2,5167,0x101556820,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,5167,0x101556920,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,5167,0x101556a20,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,5167,0x101556b00,1244,CompileLazy
code-creation,Builtin,2,5167,0x101556fe0,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,5167,0x101557040,316,InstantiateAsmJs
code-creation,Builtin,2,5167,0x101557180,44,NotifyDeoptimized
code-creation,Builtin,2,5209,0x1015571c0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,5209,0x101557220,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,5209,0x101557280,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,5209,0x1015572e0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,5209,0x101557360,396,CallApiCallback
code-creation,Builtin,2,5209,0x101557500,372,CallApiGetter
code-creation,Builtin,2,5209,0x101557680,8,HandleApiCall
code-creation,Builtin,2,5209,0x1015576a0,8,HandleApiCallAsFunction
code-creation,Builtin,2,5250,0x1015576c0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,5250,0x1015576e0,56,AllocateInYoungGeneration
code-creation,Builtin,2,5250,0x101557720,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,5250,0x101557760,56,AllocateInOldGeneration
code-creation,Builtin,2,5250,0x1015577a0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,5250,0x1015577e0,416,CopyFastSmiOrObjectElements
code-creation,Builtin,2,5250,0x1015579a0,540,GrowFastDoubleElements
code-creation,Builtin,2,5250,0x101557bc0,424,GrowFastSmiOrObjectElements
code-creation,Builtin,2,5292,0x101557d80,484,DebugBreakTrampoline
code-creation,Builtin,2,5292,0x101557f80,220,ToNumber
code-creation,Builtin,2,5292,0x101558060,328,ToNumber_Baseline
code-creation,Builtin,2,5292,0x1015581c0,392,ToNumeric_Baseline
code-creation,Builtin,2,5292,0x101558360,144,PlainPrimitiveToNumber
code-creation,Builtin,2,5292,0x101558400,260,ToNumberConvertBigInt
code-creation,Builtin,2,5292,0x101558520,148,Typeof
code-creation,Builtin,2,5334,0x1015585c0,140,BigIntToI64
code-creation,Builtin,2,5334,0x101558660,8,BigIntToI32Pair
code-creation,Builtin,2,5334,0x101558680,264,I64ToBigInt
code-creation,Builtin,2,5334,0x1015587a0,8,I32PairToBigInt
code-creation,Builtin,2,5334,0x1015587c0,136,ToBooleanLazyDeoptContinuation
code-creation,Builtin,2,5334,0x101558860,3948,KeyedLoadIC_PolymorphicName
code-creation,Builtin,2,5334,0x1015597e0,14264,KeyedStoreIC_Megamorphic
code-creation,Builtin,2,5334,0x10155cfa0,12868,DefineKeyedOwnIC_Megamorphic
code-creation,Builtin,2,5334,0x101560200,500,LoadGlobalIC_NoFeedback
